Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,carbon_footprint_kg_CO2_ha
3230,Brazil,Yams,1996,91837,1761.0,101621.67,27.07,1288.3425534279877
3231,Brazil,Yams,1996,91837,1761.0,101621.67,18.63,1019.4926363173172
3232,Brazil,Yams,1996,91837,1761.0,101621.67,25.94,1343.5693193686307
3233,Brazil,Yams,1996,91837,1761.0,101621.67,24.28,1283.1968249183633
3234,Brazil,Yams,1996,91837,1761.0,101621.67,25.45,1330.5451710054965
3235,Brazil,Cassava,1997,128200,1761.0,110276.11,21.91,1130.8112943685246
3236,Brazil,Cassava,1997,128200,1761.0,110276.11,20.77,1347.820996122218
3237,Brazil,Cassava,1997,128200,1761.0,110276.11,18.36,1291.7808524481861
3238,Brazil,Cassava,1997,128200,1761.0,110276.11,18.36,1377.8984967149504
3239,Brazil,Cassava,1997,128200,1761.0,110276.11,27.85,1350.878987065011
3240,Brazil,Cassava,1997,128200,1761.0,110276.11,20.77,1027.1186375188588
3241,Brazil,Cassava,1997,128200,1761.0,110276.11,27.57,1228.8328321944841
3242,Brazil,Cassava,1997,128200,1761.0,110276.11,19.12,1008.0299089366468
3243,Brazil,Cassava,1997,128200,1761.0,110276.11,25.96,1200.3359327334283
3244,Brazil,Cassava,1997,128200,1761.0,110276.11,24.71,1039.8516794045868
3245,Brazil,Cassava,1997,128200,1761.0,110276.11,25.2,1057.1714071502658
3246,Brazil,Maize,1997,26228,1761.0,110276.11,21.91,2544.863827944796
3247,Brazil,Maize,1997,26228,1761.0,110276.11,20.77,2434.071096859391
3248,Brazil,Maize,1997,26228,1761.0,110276.11,18.36,2500.3389917642044
3249,Brazil,Maize,1997,26228,1761.0,110276.11,18.36,2522.4694044907615
3250,Brazil,Maize,1997,26228,1761.0,110276.11,27.85,2479.7969193394592
3251,Brazil,Maize,1997,26228,1761.0,110276.11,20.77,2620.533465754699
3252,Brazil,Maize,1997,26228,1761.0,110276.11,27.57,2555.3070933384342
3253,Brazil,Maize,1997,26228,1761.0,110276.11,19.12,2408.2502406731323
3254,Brazil,Maize,1997,26228,1761.0,110276.11,25.96,2417.3437173965394
3255,Brazil,Maize,1997,26228,1761.0,110276.11,24.71,2546.3013751381172
3256,Brazil,Maize,1997,26228,1761.0,110276.11,25.2,2432.513010924625
3257,Brazil,Potatoes,1997,152748,1761.0,110276.11,21.91,2107.2193802327815
3258,Brazil,Potatoes,1997,152748,1761.0,110276.11,20.77,2236.411916391198
3259,Brazil,Potatoes,1997,152748,1761.0,110276.11,18.36,2260.9663435928746
3260,Brazil,Potatoes,1997,152748,1761.0,110276.11,18.36,2252.7948454722255
3261,Brazil,Potatoes,1997,152748,1761.0,110276.11,27.85,2268.2135608349736
3262,Brazil,Potatoes,1997,152748,1761.0,110276.11,20.77,2105.309650968121
3263,Brazil,Potatoes,1997,152748,1761.0,110276.11,27.57,2104.5763183051195
3264,Brazil,Potatoes,1997,152748,1761.0,110276.11,19.12,2321.2263807076347
3265,Brazil,Potatoes,1997,152748,1761.0,110276.11,25.96,2089.767022233667
3266,Brazil,Potatoes,1997,152748,1761.0,110276.11,24.71,2352.8377337912243
3267,Brazil,Potatoes,1997,152748,1761.0,110276.11,25.2,2299.70882179371
3268,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,21.91,1267.4965910570097
3269,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,20.77,1234.8382275848357
3270,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,18.36,1245.131388231255
3271,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,18.36,1281.334526269204
3272,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,27.85,1328.3521359607723
3273,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,20.77,1024.4128409311465
3274,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,27.57,1149.9745488050994
3275,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,19.12,1039.2480259738006
3276,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,25.96,1274.9422948314
3277,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,24.71,1099.5705644988604
3278,Brazil,"Rice, paddy",1997,27310,1761.0,110276.11,25.2,1040.5216954019056
3279,Brazil,Sorghum,1997,19757,1761.0,110276.11,21.91,1759.9936698880442
3280,Brazil,Sorghum,1997,19757,1761.0,110276.11,20.77,1637.6498832785965
3281,Brazil,Sorghum,1997,19757,1761.0,110276.11,18.36,1958.6069890576307
3282,Brazil,Sorghum,1997,19757,1761.0,110276.11,18.36,1642.3223285617764
3283,Brazil,Sorghum,1997,19757,1761.0,110276.11,27.85,1868.4153110620189
3284,Brazil,Sorghum,1997,19757,1761.0,110276.11,20.77,1760.8744035719635
3285,Brazil,Sorghum,1997,19757,1761.0,110276.11,27.57,1622.6681464197932
3286,Brazil,Sorghum,1997,19757,1761.0,110276.11,19.12,1721.2398562417065
3287,Brazil,Sorghum,1997,19757,1761.0,110276.11,25.96,1811.3513408520344
3288,Brazil,Sorghum,1997,19757,1761.0,110276.11,24.71,1672.4929600810442
3289,Brazil,Sorghum,1997,19757,1761.0,110276.11,25.2,1982.245098490338
3290,Brazil,Soybeans,1997,22977,1761.0,110276.11,21.91,1479.153647988779
3291,Brazil,Soybeans,1997,22977,1761.0,110276.11,20.77,1457.3300411458213
3292,Brazil,Soybeans,1997,22977,1761.0,110276.11,18.36,1507.6535202173961
3293,Brazil,Soybeans,1997,22977,1761.0,110276.11,18.36,1453.3321451054726
3294,Brazil,Soybeans,1997,22977,1761.0,110276.11,27.85,1597.1117437365244
3295,Brazil,Soybeans,1997,22977,1761.0,110276.11,20.77,1671.5755853183393
3296,Brazil,Soybeans,1997,22977,1761.0,110276.11,27.57,1643.0476701322905
3297,Brazil,Soybeans,1997,22977,1761.0,110276.11,19.12,1628.2100516396874
3298,Brazil,Soybeans,1997,22977,1761.0,110276.11,25.96,1456.7974816682972
3299,Brazil,Soybeans,1997,22977,1761.0,110276.11,24.71,1541.3463959653
3300,Brazil,Soybeans,1997,22977,1761.0,110276.11,25.2,1620.703951265199
3301,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,21.91,1104.781867992779
3302,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,20.77,1093.5654546566661
3303,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,18.36,1072.934687190521
3304,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,18.36,1367.6995244377983
3305,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,27.85,1034.2718704580366
3306,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,20.77,1211.2327702921648
3307,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,27.57,1214.543759724742
3308,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,19.12,1170.2784732032853
3309,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,25.96,1218.7057142868675
3310,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,24.71,1064.072760006236
3311,Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,25.2,1088.8509259940563
3312,Brazil,Wheat,1997,16359,1761.0,110276.11,21.91,1903.8618333067434
3313,Brazil,Wheat,1997,16359,1761.0,110276.11,20.77,2167.222125791853
3314,Brazil,Wheat,1997,16359,1761.0,110276.11,18.36,1951.442979095255
3315,Brazil,Wheat,1997,16359,1761.0,110276.11,18.36,2080.220340570045
3316,Brazil,Wheat,1997,16359,1761.0,110276.11,27.85,1850.0315219204379
3317,Brazil,Wheat,1997,16359,1761.0,110276.11,20.77,2024.1785303687946
3318,Brazil,Wheat,1997,16359,1761.0,110276.11,27.57,1983.3206003367936
3319,Brazil,Wheat,1997,16359,1761.0,110276.11,19.12,2133.6850981410535
3320,Brazil,Wheat,1997,16359,1761.0,110276.11,25.96,2149.0058467331546
3321,Brazil,Wheat,1997,16359,1761.0,110276.11,24.71,1860.0361521122336
3322,Brazil,Wheat,1997,16359,1761.0,110276.11,25.2,2061.1291310302868
3323,Brazil,Yams,1997,91773,1761.0,110276.11,21.91,1151.7633733308417
3324,Brazil,Yams,1997,91773,1761.0,110276.11,20.77,1074.766606452281
3325,Brazil,Yams,1997,91773,1761.0,110276.11,18.36,1103.0499440529227
3326,Brazil,Yams,1997,91773,1761.0,110276.11,18.36,1392.637210615856
3327,Brazil,Yams,1997,91773,1761.0,110276.11,27.85,1011.2434736421501
3328,Brazil,Yams,1997,91773,1761.0,110276.11,20.77,1051.399589547872
3329,Brazil,Yams,1997,91773,1761.0,110276.11,27.57,1086.1247533093233
3330,Brazil,Yams,1997,91773,1761.0,110276.11,19.12,1035.3252542249602
3331,Brazil,Yams,1997,91773,1761.0,110276.11,25.96,1379.3789514148543
3332,Brazil,Yams,1997,91773,1761.0,110276.11,24.71,1399.7538208179615
3333,Brazil,Yams,1997,91773,1761.0,110276.11,25.2,1312.8379035812748
3334,Brazil,Cassava,1998,123522,1761.0,118930.56,22.35,1324.412003754641
3335,Brazil,Cassava,1998,123522,1761.0,118930.56,20.71,1040.368673450305
3336,Brazil,Cassava,1998,123522,1761.0,118930.56,18.2,1237.9625953121367
3337,Brazil,Cassava,1998,123522,1761.0,118930.56,18.2,1322.0615902731656
3338,Brazil,Cassava,1998,123522,1761.0,118930.56,28.76,1193.9291795319443
3339,Brazil,Cassava,1998,123522,1761.0,118930.56,20.71,1183.0125267546641
3340,Brazil,Cassava,1998,123522,1761.0,118930.56,27.54,1233.1984963692034
3341,Brazil,Cassava,1998,123522,1761.0,118930.56,18.49,1082.6862845649805
3342,Brazil,Cassava,1998,123522,1761.0,118930.56,26.63,1207.1638648377225
3343,Brazil,Cassava,1998,123522,1761.0,118930.56,24.78,1104.0325043666408
3344,Brazil,Cassava,1998,123522,1761.0,118930.56,26.08,1353.9960096819432
3345,Brazil,Maize,1998,27964,1761.0,118930.56,22.35,2360.4097133661717
3346,Brazil,Maize,1998,27964,1761.0,118930.56,20.71,2615.5073165247895
3347,Brazil,Maize,1998,27964,1761.0,118930.56,18.2,2544.0987131983998
3348,Brazil,Maize,1998,27964,1761.0,118930.56,18.2,2330.709711217768
3349,Brazil,Maize,1998,27964,1761.0,118930.56,28.76,2466.28041783719
3350,Brazil,Maize,1998,27964,1761.0,118930.56,20.71,2325.2710919851083
3351,Brazil,Maize,1998,27964,1761.0,118930.56,27.54,2434.7350172653582
3352,Brazil,Maize,1998,27964,1761.0,118930.56,18.49,2596.633079128591
3353,Brazil,Maize,1998,27964,1761.0,118930.56,26.63,2471.164208292338
3354,Brazil,Maize,1998,27964,1761.0,118930.56,24.78,2520.391954375642
3355,Brazil,Maize,1998,27964,1761.0,118930.56,26.08,2465.0533843624794
3356,Brazil,Potatoes,1998,156439,1761.0,118930.56,22.35,2170.6597207212058
3357,Brazil,Potatoes,1998,156439,1761.0,118930.56,20.71,2001.4342257485696
3358,Brazil,Potatoes,1998,156439,1761.0,118930.56,18.2,2040.7493641456467
3359,Brazil,Potatoes,1998,156439,1761.0,118930.56,18.2,2343.529593033787
3360,Brazil,Potatoes,1998,156439,1761.0,118930.56,28.76,2330.9654472602206
3361,Brazil,Potatoes,1998,156439,1761.0,118930.56,20.71,2347.259724945697
3362,Brazil,Potatoes,1998,156439,1761.0,118930.56,27.54,2247.5421655037853
3363,Brazil,Potatoes,1998,156439,1761.0,118930.56,18.49,2288.766856185143
3364,Brazil,Potatoes,1998,156439,1761.0,118930.56,26.63,2245.815223642274
3365,Brazil,Potatoes,1998,156439,1761.0,118930.56,24.78,2117.3910127694353
3366,Brazil,Potatoes,1998,156439,1761.0,118930.56,26.08,2002.6887723596467
3367,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,22.35,1131.434701752141
3368,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,20.71,1171.2429796819533
3369,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,18.2,1168.8901768747085
3370,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,18.2,1105.6948760811704
3371,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,28.76,1063.431216290709
3372,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,20.71,1261.948824971414
3373,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,27.54,1275.8256793701698
3374,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,18.49,1038.2763096444974
3375,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,26.63,1266.9356547514722
3376,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,24.78,1088.4379133298423
3377,Brazil,"Rice, paddy",1998,25198,1761.0,118930.56,26.08,1179.479100321448
3378,Brazil,Sorghum,1998,17768,1761.0,118930.56,22.35,1848.2156287038251
3379,Brazil,Sorghum,1998,17768,1761.0,118930.56,20.71,1771.8854477137238
3380,Brazil,Sorghum,1998,17768,1761.0,118930.56,18.2,1621.7948836756525
3381,Brazil,Sorghum,1998,17768,1761.0,118930.56,18.2,1805.6161011202062
3382,Brazil,Sorghum,1998,17768,1761.0,118930.56,28.76,1897.140268030131
3383,Brazil,Sorghum,1998,17768,1761.0,118930.56,20.71,1930.9495468099512
3384,Brazil,Sorghum,1998,17768,1761.0,118930.56,27.54,1795.9741159852329
3385,Brazil,Sorghum,1998,17768,1761.0,118930.56,18.49,1883.0838791183294
3386,Brazil,Sorghum,1998,17768,1761.0,118930.56,26.63,1656.0363882576899
3387,Brazil,Sorghum,1998,17768,1761.0,118930.56,24.78,1714.271372353776
3388,Brazil,Sorghum,1998,17768,1761.0,118930.56,26.08,1781.6233052377759
3389,Brazil,Soybeans,1998,23533,1761.0,118930.56,22.35,1346.2720149281574
3390,Brazil,Soybeans,1998,23533,1761.0,118930.56,20.71,1585.8157191415733
3391,Brazil,Soybeans,1998,23533,1761.0,118930.56,18.2,1529.7416811916619
3392,Brazil,Soybeans,1998,23533,1761.0,118930.56,18.2,1576.3155437728253
3393,Brazil,Soybeans,1998,23533,1761.0,118930.56,28.76,1440.4960682285428
3394,Brazil,Soybeans,1998,23533,1761.0,118930.56,20.71,1317.5550488494935
3395,Brazil,Soybeans,1998,23533,1761.0,118930.56,27.54,1556.9037833157204
3396,Brazil,Soybeans,1998,23533,1761.0,118930.56,18.49,1546.8465049643917
3397,Brazil,Soybeans,1998,23533,1761.0,118930.56,26.63,1584.9022488651592
3398,Brazil,Soybeans,1998,23533,1761.0,118930.56,24.78,1627.0115192424928
3399,Brazil,Soybeans,1998,23533,1761.0,118930.56,26.08,1673.1944429124628
3400,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,22.35,1332.411704108947
3401,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,20.71,1107.8128101183027
3402,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,18.2,1259.0862836507881
3403,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,18.2,1251.1708904889088
3404,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,28.76,1377.8122556080725
3405,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,20.71,1262.5672705387503
3406,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,27.54,1037.9275213239948
3407,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,18.49,1167.4112405336737
3408,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,26.63,1130.9644598462771
3409,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,24.78,1088.1286335657528
3410,Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,26.08,1097.2826978338546
3411,Brazil,Wheat,1998,16111,1761.0,118930.56,22.35,2182.149993901678
3412,Brazil,Wheat,1998,16111,1761.0,118930.56,20.71,1861.977710179055
3413,Brazil,Wheat,1998,16111,1761.0,118930.56,18.2,1850.888672947075
3414,Brazil,Wheat,1998,16111,1761.0,118930.56,18.2,2027.7246467546618
3415,Brazil,Wheat,1998,16111,1761.0,118930.56,28.76,1926.1139184148105
3416,Brazil,Wheat,1998,16111,1761.0,118930.56,20.71,1929.168586333511
3417,Brazil,Wheat,1998,16111,1761.0,118930.56,27.54,2169.569454306193
3418,Brazil,Wheat,1998,16111,1761.0,118930.56,18.49,1979.8255619325857
3419,Brazil,Wheat,1998,16111,1761.0,118930.56,26.63,1944.6546431366082
3420,Brazil,Wheat,1998,16111,1761.0,118930.56,24.78,2072.399166347756
3421,Brazil,Wheat,1998,16111,1761.0,118930.56,26.08,1974.1378301786963
3422,Brazil,Yams,1998,91823,1761.0,118930.56,22.35,1275.29033562668
3423,Brazil,Yams,1998,91823,1761.0,118930.56,20.71,1328.549543196606
3424,Brazil,Yams,1998,91823,1761.0,118930.56,18.2,1107.3172595642075
3425,Brazil,Yams,1998,91823,1761.0,118930.56,18.2,1006.6450806592867
3426,Brazil,Yams,1998,91823,1761.0,118930.56,28.76,1356.9429760158323
3427,Brazil,Yams,1998,91823,1761.0,118930.56,20.71,1134.9774613985805
3428,Brazil,Yams,1998,91823,1761.0,118930.56,27.54,1300.4807975802867
3429,Brazil,Yams,1998,91823,1761.0,118930.56,18.49,1258.836606354082
3430,Brazil,Yams,1998,91823,1761.0,118930.56,26.63,1333.074818839501
3431,Brazil,Yams,1998,91823,1761.0,118930.56,24.78,1340.0717571195896
3432,Brazil,Yams,1998,91823,1761.0,118930.56,26.08,1364.4410608566025
3433,Brazil,Cassava,1999,132795,1761.0,127585.0,21.59,1287.1699727533423
3434,Brazil,Cassava,1999,132795,1761.0,127585.0,20.04,1339.1709342282772
3435,Brazil,Cassava,1999,132795,1761.0,127585.0,17.66,1025.944643687433
3436,Brazil,Cassava,1999,132795,1761.0,127585.0,17.66,1355.2280872186122
3437,Brazil,Cassava,1999,132795,1761.0,127585.0,27.64,1229.3612504413368
3438,Brazil,Cassava,1999,132795,1761.0,127585.0,20.04,1297.359447950067
3439,Brazil,Cassava,1999,132795,1761.0,127585.0,26.66,1231.503759765907
3440,Brazil,Cassava,1999,132795,1761.0,127585.0,18.39,1062.634693713581
3441,Brazil,Cassava,1999,132795,1761.0,127585.0,25.88,1117.400918181651
3442,Brazil,Cassava,1999,132795,1761.0,127585.0,24.01,1356.2121763884636
3443,Brazil,Cassava,1999,132795,1761.0,127585.0,25.32,1319.4660923171698
3444,Brazil,Maize,1999,27765,1761.0,127585.0,21.59,2547.000091033255
3445,Brazil,Maize,1999,27765,1761.0,127585.0,20.04,2538.5879970680035
3446,Brazil,Maize,1999,27765,1761.0,127585.0,17.66,2420.5519368444943
3447,Brazil,Maize,1999,27765,1761.0,127585.0,17.66,2607.6989900994486
3448,Brazil,Maize,1999,27765,1761.0,127585.0,27.64,2466.446057611195
3449,Brazil,Maize,1999,27765,1761.0,127585.0,20.04,2671.2747462538237
3450,Brazil,Maize,1999,27765,1761.0,127585.0,26.66,2649.58937245823
3451,Brazil,Maize,1999,27765,1761.0,127585.0,18.39,2507.4908584878885
3452,Brazil,Maize,1999,27765,1761.0,127585.0,25.88,2647.058767716048
3453,Brazil,Maize,1999,27765,1761.0,127585.0,24.01,2369.2146494229987
3454,Brazil,Maize,1999,27765,1761.0,127585.0,25.32,2463.7239401799347
3455,Brazil,Potatoes,1999,164604,1761.0,127585.0,21.59,2121.0216869246324
3456,Brazil,Potatoes,1999,164604,1761.0,127585.0,20.04,2230.771467979765
3457,Brazil,Potatoes,1999,164604,1761.0,127585.0,17.66,2165.804433191975
3458,Brazil,Potatoes,1999,164604,1761.0,127585.0,17.66,2320.0641303719726
3459,Brazil,Potatoes,1999,164604,1761.0,127585.0,27.64,2013.481567209414
3460,Brazil,Potatoes,1999,164604,1761.0,127585.0,20.04,2216.4770534047702
3461,Brazil,Potatoes,1999,164604,1761.0,127585.0,26.66,2021.4971513275837
3462,Brazil,Potatoes,1999,164604,1761.0,127585.0,18.39,2303.0547371474604
3463,Brazil,Potatoes,1999,164604,1761.0,127585.0,25.88,2094.143694371068
3464,Brazil,Potatoes,1999,164604,1761.0,127585.0,24.01,2227.8727584038
3465,Brazil,Potatoes,1999,164604,1761.0,127585.0,25.32,2059.7616615702723
3466,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,21.59,1369.6071358959373
3467,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,20.04,1362.4426405020286
3468,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,17.66,1026.4615174067178
3469,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,17.66,1104.2968691699125
3470,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,27.64,1327.4138008084306
3471,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,20.04,1230.4176133802598
3472,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,26.66,1007.992703232128
3473,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,18.39,1368.493621385304
3474,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,25.88,1042.3696933156239
3475,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,24.01,1099.8309776881697
3476,Brazil,"Rice, paddy",1999,30708,1761.0,127585.0,25.32,1299.4000436447561
3477,Brazil,Sorghum,1999,15711,1761.0,127585.0,21.59,1789.9357590105399
3478,Brazil,Sorghum,1999,15711,1761.0,127585.0,20.04,1617.0814658393854
3479,Brazil,Sorghum,1999,15711,1761.0,127585.0,17.66,1739.2495738136574
3480,Brazil,Sorghum,1999,15711,1761.0,127585.0,17.66,1985.9850412461005
3481,Brazil,Sorghum,1999,15711,1761.0,127585.0,27.64,1859.6852820140728
3482,Brazil,Sorghum,1999,15711,1761.0,127585.0,20.04,1772.6404103253426
3483,Brazil,Sorghum,1999,15711,1761.0,127585.0,26.66,1613.9125809079703
3484,Brazil,Sorghum,1999,15711,1761.0,127585.0,18.39,1949.4179065587207
3485,Brazil,Sorghum,1999,15711,1761.0,127585.0,25.88,1793.11703090278
3486,Brazil,Sorghum,1999,15711,1761.0,127585.0,24.01,1947.239326465203
3487,Brazil,Sorghum,1999,15711,1761.0,127585.0,25.32,1835.267374568887
3488,Brazil,Soybeans,1999,23724,1761.0,127585.0,21.59,1326.4022902987415
3489,Brazil,Soybeans,1999,23724,1761.0,127585.0,20.04,1389.718373681673
3490,Brazil,Soybeans,1999,23724,1761.0,127585.0,17.66,1571.539554780949
3491,Brazil,Soybeans,1999,23724,1761.0,127585.0,17.66,1517.2022866513983
3492,Brazil,Soybeans,1999,23724,1761.0,127585.0,27.64,1306.0682973754842
3493,Brazil,Soybeans,1999,23724,1761.0,127585.0,20.04,1428.6543512940318
3494,Brazil,Soybeans,1999,23724,1761.0,127585.0,26.66,1647.8914863090788
3495,Brazil,Soybeans,1999,23724,1761.0,127585.0,18.39,1433.4177886142327
3496,Brazil,Soybeans,1999,23724,1761.0,127585.0,25.88,1528.5419819771682
3497,Brazil,Soybeans,1999,23724,1761.0,127585.0,24.01,1629.787939436966
3498,Brazil,Soybeans,1999,23724,1761.0,127585.0,25.32,1601.5942679758448
3499,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,21.59,1388.8086002387104
3500,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,20.04,1116.1169143615145
3501,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,17.66,1127.758231063474
3502,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,17.66,1066.7129691041634
3503,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,27.64,1103.539993522596
3504,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,20.04,1326.809516553545
3505,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,26.66,1387.2475641014084
3506,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,18.39,1093.410369237123
3507,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,25.88,1351.2074979779532
3508,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,24.01,1110.9289062640096
3509,Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,25.32,1036.2058458852925
3510,Brazil,Wheat,1999,19699,1761.0,127585.0,21.59,2016.2635605548046
3511,Brazil,Wheat,1999,19699,1761.0,127585.0,20.04,1833.2751958778385
3512,Brazil,Wheat,1999,19699,1761.0,127585.0,17.66,2103.3843524007148
3513,Brazil,Wheat,1999,19699,1761.0,127585.0,17.66,2198.081683631965
3514,Brazil,Wheat,1999,19699,1761.0,127585.0,27.64,2036.4057019781696
3515,Brazil,Wheat,1999,19699,1761.0,127585.0,20.04,2163.7324036184746
3516,Brazil,Wheat,1999,19699,1761.0,127585.0,26.66,2128.6298807021544
3517,Brazil,Wheat,1999,19699,1761.0,127585.0,18.39,1832.7489930772522
3518,Brazil,Wheat,1999,19699,1761.0,127585.0,25.88,2142.270932333399
